mes_id,empresa_id,plano_id,categoria_id,faixa_id,custo,qtd
202409,E05,P1,C1,F5,2945.36,14
202409,E05,P1,C2,F5,4712.57,29
202409,E05,P1,C3,F5,2945.36,19
202409,E05,P1,C4,F5,13254.1,1
202409,E05,P1,C5,F5,3534.43,6
202409,E05,P1,C6,F5,2061.75,9
202409,E05,P2,C1,F1,940.34,4
202409,E05,P2,C2,F1,1504.55,9
202409,E05,P2,C3,F1,940.34,6
202409,E05,P2,C4,F1,4231.54,0
202409,E05,P2,C5,F1,1128.41,2
202409,E05,P2,C6,F1,658.24,2
202409,E05,P2,C1,F2,1432.9,8
202409,E05,P2,C2,F2,2292.64,13
202409,E05,P2,C3,F2,1432.9,10
202409,E05,P2,C4,F2,6448.06,0
202409,E05,P2,C5,F2,1719.48,2
202409,E05,P2,C6,F2,1003.03,4
202409,E05,P2,C1,F3,1940.39,10
202409,E05,P2,C2,F3,3104.62,20
202409,E05,P2,C3,F3,1940.39,13
202409,E05,P2,C4,F3,8731.75,1
202409,E05,P2,C5,F3,2328.47,4
202409,E05,P2,C6,F3,1358.27,6
202409,E05,P2,C1,F4,2388.17,11
202409,E05,P2,C2,F4,3821.07,24
202409,E05,P2,C3,F4,2388.17,14
202409,E05,P2,C4,F4,10746.77,1
202409,E05,P2,C5,F4,2865.81,6
202409,E05,P2,C6,F4,1671.72,8
202409,E05,P2,C1,F5,2507.58,12
202409,E05,P2,C2,F5,4012.13,27
202409,E05,P2,C3,F5,2507.58,18
202409,E05,P2,C4,F5,11284.11,1
202409,E05,P2,C5,F5,3009.1,5
202409,E05,P2,C6,F5,1755.31,8
202409,E05,P3,C1,F1,788.59,4
202409,E05,P3,C2,F1,1261.74,7
202409,E05,P3,C3,F1,788.59,5
202409,E05,P3,C4,F1,3548.65,0
202409,E05,P3,C5,F1,946.31,1
202409,E05,P3,C6,F1,552.01,2
202409,E05,P3,C1,F2,1201.66,6
202409,E05,P3,C2,F2,1922.65,11
202409,E05,P3,C3,F2,1201.66,8
202409,E05,P3,C4,F2,5407.46,0
202409,E05,P3,C5,F2,1441.99,2
202409,E05,P3,C6,F2,841.16,3
202409,E05,P3,C1,F3,1627.25,8
202409,E05,P3,C2,F3,2603.59,16
202409,E05,P3,C3,F3,1627.25,12
202409,E05,P3,C4,F3,7322.6,1
202409,E05,P3,C5,F3,1952.69,3
202409,E05,P3,C6,F3,1139.07,4
202409,E05,P3,C1,F4,2002.76,11
202409,E05,P3,C2,F4,3204.42,19
202409,E05,P3,C3,F4,2002.76,14
202409,E05,P3,C4,F4,9012.44,1
202409,E05,P3,C5,F4,2403.32,4
202409,E05,P3,C6,F4,1401.93,6
202409,E05,P3,C1,F5,2102.9,9
202409,E05,P3,C2,F5,3364.64,20
202409,E05,P3,C3,F5,2102.9,14
202409,E05,P3,C4,F5,9463.06,1
202409,E05,P3,C5,F5,2523.48,4
202409,E05,P3,C6,F5,1472.03,6
202410,E05,P1,C1,F1,1164.46,6
202410,E05,P1,C2,F1,1863.13,12
202410,E05,P1,C3,F1,1164.46,8
202410,E05,P1,C4,F1,5240.07,0
202410,E05,P1,C5,F1,1397.35,2
202410,E05,P1,C6,F1,815.12,4
202410,E05,P1,C1,F2,1774.41,9
202410,E05,P1,C2,F2,2839.06,16
202410,E05,P1,C3,F2,1774.41,13
202410,E05,P1,C4,F2,7984.86,1
202410,E05,P1,C5,F2,2129.3,3
202410,E05,P1,C6,F2,1242.09,6
202410,E05,P1,C1,F3,2402.85,12
202410,E05,P1,C2,F3,3844.56,25
202410,E05,P1,C3,F3,2402.85,16
202410,E05,P1,C4,F3,10812.84,1
202410,E05,P1,C5,F3,2883.42,5
202410,E05,P1,C6,F3,1682.0,7
202410,E05,P1,C1,F4,2957.36,13
202410,E05,P1,C2,F4,4731.77,31
202410,E05,P1,C3,F4,2957.36,19
202410,E05,P1,C4,F4,13308.11,1
202410,E05,P1,C5,F4,3548.83,6
202410,E05,P1,C6,F4,2070.15,9
202410,E05,P1,C1,F5,3105.22,16
202410,E05,P1,C2,F5,4968.36,30
202410,E05,P1,C3,F5,3105.22,21
202410,E05,P1,C4,F5,13973.51,1
202410,E05,P1,C5,F5,3726.27,7
202410,E05,P1,C6,F5,2173.66,9
202410,E05,P2,C1,F1,963.41,4
202410,E05,P2,C2,F1,1541.45,9
202410,E05,P2,C3,F1,963.41,6
202410,E05,P2,C4,F1,4335.34,0
202410,E05,P2,C5,F1,1156.09,2
202410,E05,P2,C6,F1,674.39,3
202410,E05,P2,C1,F2,1468.05,8
202410,E05,P2,C2,F2,2348.88,14
202410,E05,P2,C3,F2,1468.05,11
202410,E05,P2,C4,F2,6606.23,0
202410,E05,P2,C5,F2,1761.66,3
202410,E05,P2,C6,F2,1027.64,4
202410,E05,P2,C1,F3,1987.99,10
202410,E05,P2,C2,F3,3180.78,21
202410,E05,P2,C3,F3,1987.99,13
202410,E05,P2,C4,F3,8945.93,1
202410,E05,P2,C5,F3,2385.58,4
202410,E05,P2,C6,F3,1391.59,6
202410,E05,P2,C1,F4,2446.75,14
202410,E05,P2,C2,F4,3914.8,24
202410,E05,P2,C3,F4,2446.75,15
202410,E05,P2,C4,F4,11010.38,1
202410,E05,P2,C5,F4,2936.1,5
202410,E05,P2,C6,F4,1712.73,7
202410,E05,P2,C1,F5,2569.09,13
202410,E05,P2,C2,F5,4110.54,25
202410,E05,P2,C3,F5,2569.09,16
202410,E05,P2,C4,F5,11560.9,1
202410,E05,P2,C5,F5,3082.91,6
202410,E05,P2,C6,F5,1798.36,8
202410,E05,P3,C1,F1,732.33,3
202410,E05,P3,C2,F1,1171.72,7
202410,E05,P3,C3,F1,732.33,5
202410,E05,P3,C4,F1,3295.48,0
202410,E05,P3,C5,F1,878.79,1
202410,E05,P3,C6,F1,512.63,2
202410,E05,P3,C1,F2,1115.93,6
202410,E05,P3,C2,F2,1785.49,9
202410,E05,P3,C3,F2,1115.93,8
202410,E05,P3,C4,F2,5021.68,0
202410,E05,P3,C5,F2,1339.11,2
202410,E05,P3,C6,F2,781.15,3
202410,E05,P3,C1,F3,1511.15,7
202410,E05,P3,C2,F3,2417.84,15
202410,E05,P3,C3,F3,1511.15,9
202410,E05,P3,C4,F3,6800.19,0
202410,E05,P3,C5,F3,1813.38,3
202410,E05,P3,C6,F3,1057.81,5
202410,E05,P3,C1,F4,1859.88,9
202410,E05,P3,C2,F4,2975.81,17
202410,E05,P3,C3,F4,1859.88,13
202410,E05,P3,C4,F4,8369.46,1
202410,E05,P3,C5,F4,2231.86,4
202410,E05,P3,C6,F4,1301.92,6
202410,E05,P3,C1,F5,1952.87,9
202410,E05,P3,C2,F5,3124.6,20
202410,E05,P3,C3,F5,1952.87,12
202410,E05,P3,C4,F5,8787.94,1
202410,E05,P3,C5,F5,2343.45,4
202410,E05,P3,C6,F5,1367.01,6
202411,E05,P1,C1,F1,1080.01,5
202411,E05,P1,C2,F1,1728.02,11
202411,E05,P1,C3,F1,1080.01,8
202411,E05,P1,C4,F1,4860.06,0
202411,E05,P1,C5,F1,1296.02,2
202411,E05,P1,C6,F1,756.01,3
202411,E05,P1,C1,F2,1645.74,8
202411,E05,P1,C2,F2,2633.18,14
202411,E05,P1,C3,F2,1645.74,10
202411,E05,P1,C4,F2,7405.81,0
202411,E05,P1,C5,F2,1974.88,3
202411,E05,P1,C6,F2,1152.01,5
202411,E05,P1,C1,F3,2228.6,11
202411,E05,P1,C2,F3,3565.76,22
202411,E05,P1,C3,F3,2228.6,15
202411,E05,P1,C4,F3,10028.7,1
202411,E05,P1,C5,F3,2674.32,4
202411,E05,P1,C6,F3,1560.02,6
202411,E05,P1,C1,F4,2742.89,15
202411,E05,P1,C2,F4,4388.63,28
202411,E05,P1,C3,F4,2742.89,18
202411,E05,P1,C4,F4,12343.01,1
202411,E05,P1,C5,F4,3291.47,6
202411,E05,P1,C6,F4,1920.02,9
202411,E05,P1,C1,F5,2880.04,14
202411,E05,P1,C2,F5,4608.06,29
202411,E05,P1,C3,F5,2880.04,21
202411,E05,P1,C4,F5,12960.16,1
202411,E05,P1,C5,F5,3456.04,6
202411,E05,P1,C6,F5,2016.03,9
202411,E05,P2,C1,F1,950.56,4
202411,E05,P2,C2,F1,1520.9,10
202411,E05,P2,C3,F1,950.56,7
202411,E05,P2,C4,F1,4277.54,0
202411,E05,P2,C5,F1,1140.68,2
202411,E05,P2,C6,F1,665.39,3
202411,E05,P2,C1,F2,1448.48,7
202411,E05,P2,C2,F2,2317.57,14
202411,E05,P2,C3,F2,1448.48,10
202411,E05,P2,C4,F2,6518.15,0
202411,E05,P2,C5,F2,1738.17,3
202411,E05,P2,C6,F2,1013.94,5
202411,E05,P2,C1,F3,1961.48,10
202411,E05,P2,C2,F3,3138.37,20
202411,E05,P2,C3,F3,1961.48,14
202411,E05,P2,C4,F3,8826.67,1
202411,E05,P2,C5,F3,2353.78,4
202411,E05,P2,C6,F3,1373.04,6
202411,E05,P2,C1,F4,2414.13,13
202411,E05,P2,C2,F4,3862.61,23
202411,E05,P2,C3,F4,2414.13,17
202411,E05,P2,C4,F4,10863.59,1
202411,E05,P2,C5,F4,2896.96,5
202411,E05,P2,C6,F4,1689.89,8
202411,E05,P2,C1,F5,2534.84,13
202411,E05,P2,C2,F5,4055.74,25
202411,E05,P2,C3,F5,2534.84,19
202411,E05,P2,C4,F5,11406.77,1
202411,E05,P2,C5,F5,3041.81,5
202411,E05,P2,C6,F5,1774.39,8
202411,E05,P3,C1,F1,740.03,3
202411,E05,P3,C2,F1,1184.05,7
202411,E05,P3,C3,F1,740.03,5
202411,E05,P3,C4,F1,3330.15,0
202411,E05,P3,C5,F1,888.04,1
202411,E05,P3,C6,F1,518.02,2
202411,E05,P3,C1,F2,1127.67,6
202411,E05,P3,C2,F2,1804.27,11
202411,E05,P3,C3,F2,1127.67,7
202411,E05,P3,C4,F2,5074.51,0
202411,E05,P3,C5,F2,1353.2,2
202411,E05,P3,C6,F2,789.37,3
202411,E05,P3,C1,F3,1527.05,7
202411,E05,P3,C2,F3,2443.28,15
202411,E05,P3,C3,F3,1527.05,10
202411,E05,P3,C4,F3,6871.73,0
202411,E05,P3,C5,F3,1832.46,3
202411,E05,P3,C6,F3,1068.94,5
202411,E05,P3,C1,F4,1879.45,10
202411,E05,P3,C2,F4,3007.12,18
202411,E05,P3,C3,F4,1879.45,12
202411,E05,P3,C4,F4,8457.52,1
202411,E05,P3,C5,F4,2255.34,4
202411,E05,P3,C6,F4,1315.61,6
202411,E05,P3,C1,F5,1973.42,10
202411,E05,P3,C2,F5,3157.47,20
202411,E05,P3,C3,F5,1973.42,14
202411,E05,P3,C4,F5,8880.4,1
202411,E05,P3,C5,F5,2368.11,4
202411,E05,P3,C6,F5,1381.39,6
202412,E05,P1,C1,F1,1055.57,5
202412,E05,P1,C2,F1,1688.91,11
202412,E05,P1,C3,F1,1055.57,7
202412,E05,P1,C4,F1,4750.06,0
202412,E05,P1,C5,F1,1266.68,2
202412,E05,P1,C6,F1,738.9,3
202412,E05,P1,C1,F2,1608.49,8
202412,E05,P1,C2,F2,2573.58,14
202412,E05,P1,C3,F2,1608.49,11
202412,E05,P1,C4,F2,7238.19,1
202412,E05,P1,C5,F2,1930.18,3
202412,E05,P1,C6,F2,1125.94,5
202412,E05,P1,C1,F3,2178.16,11
202412,E05,P1,C2,F3,3485.06,22
202412,E05,P1,C3,F3,2178.16,14
202412,E05,P1,C4,F3,9801.72,1
202412,E05,P1,C5,F3,2613.79,4
202412,E05,P1,C6,F3,1524.71,7
202412,E05,P1,C1,F4,2680.81,14
202412,E05,P1,C2,F4,4289.3,25
202412,E05,P1,C3,F4,2680.81,18
202412,E05,P1,C4,F4,12063.65,1
202412,E05,P1,C5,F4,3216.97,5
202412,E05,P1,C6,F4,1876.57,9
202412,E05,P1,C1,F5,2814.85,14
202412,E05,P1,C2,F5,4503.76,29
202412,E05,P1,C3,F5,2814.85,20
202412,E05,P1,C4,F5,12666.84,1
202412,E05,P1,C5,F5,3377.82,6
202412,E05,P1,C6,F5,1970.4,9
202412,E05,P2,C1,F1,975.96,5
202412,E05,P2,C2,F1,1561.54,10
202412,E05,P2,C3,F1,975.96,6
202412,E05,P2,C4,F1,4391.84,0
202412,E05,P2,C5,F1,1171.16,2
202412,E05,P2,C6,F1,683.17,3
202412,E05,P2,C1,F2,1487.18,7
202412,E05,P2,C2,F2,2379.49,14
202412,E05,P2,C3,F2,1487.18,10
202412,E05,P2,C4,F2,6692.32,0
202412,E05,P2,C5,F2,1784.62,3
202412,E05,P2,C6,F2,1041.03,4
202412,E05,P2,C1,F3,2013.89,9
202412,E05,P2,C2,F3,3222.23,20
202412,E05,P2,C3,F3,2013.89,14
202412,E05,P2,C4,F3,9062.52,1
202412,E05,P2,C5,F3,2416.67,4
202412,E05,P2,C6,F3,1409.73,6
202412,E05,P2,C1,F4,2478.64,13
202412,E05,P2,C2,F4,3965.82,26
202412,E05,P2,C3,F4,2478.64,17
202412,E05,P2,C4,F4,11153.87,1
202412,E05,P2,C5,F4,2974.37,5
202412,E05,P2,C6,F4,1735.05,7
202412,E05,P2,C1,F5,2602.57,13
202412,E05,P2,C2,F5,4164.11,26
202412,E05,P2,C3,F5,2602.57,18
202412,E05,P2,C4,F5,11711.56,1
202412,E05,P2,C5,F5,3123.08,6
202412,E05,P2,C6,F5,1821.8,8
202412,E05,P3,C1,F1,786.21,4
202412,E05,P3,C2,F1,1257.94,8
202412,E05,P3,C3,F1,786.21,5
202412,E05,P3,C4,F1,3537.94,0
202412,E05,P3,C5,F1,943.45,1
202412,E05,P3,C6,F1,550.35,2
202412,E05,P3,C1,F2,1198.03,6
202412,E05,P3,C2,F2,1916.85,11
202412,E05,P3,C3,F2,1198.03,7
202412,E05,P3,C4,F2,5391.15,0
202412,E05,P3,C5,F2,1437.64,2
202412,E05,P3,C6,F2,838.62,3
202412,E05,P3,C1,F3,1622.34,9
202412,E05,P3,C2,F3,2595.74,17
202412,E05,P3,C3,F3,1622.34,11
202412,E05,P3,C4,F3,7300.52,0
202412,E05,P3,C5,F3,1946.81,3
202412,E05,P3,C6,F3,1135.64,5
202412,E05,P3,C1,F4,1996.72,10
202412,E05,P3,C2,F4,3194.76,20
202412,E05,P3,C3,F4,1996.72,13
202412,E05,P3,C4,F4,8985.26,1
202412,E05,P3,C5,F4,2396.07,4
202412,E05,P3,C6,F4,1397.71,6
202412,E05,P3,C1,F5,2096.56,10
202412,E05,P3,C2,F5,3354.5,19
202412,E05,P3,C3,F5,2096.56,14
202412,E05,P3,C4,F5,9434.52,1
202412,E05,P3,C5,F5,2515.87,4
202412,E05,P3,C6,F5,1467.59,6
202501,E05,P1,C1,F1,1074.78,5
202501,E05,P1,C2,F1,1719.64,10
202501,E05,P1,C3,F1,1074.78,7
202501,E05,P1,C4,F1,4836.49,0
202501,E05,P1,C5,F1,1289.73,2
202501,E05,P1,C6,F1,752.34,3
202501,E05,P1,C1,F2,1637.75,8
202501,E05,P1,C2,F2,2620.41,16
202501,E05,P1,C3,F2,1637.75,11
202501,E05,P1,C4,F2,7369.89,1
202501,E05,P1,C5,F2,1965.31,3
202501,E05,P1,C6,F2,1146.43,5
202501,E05,P1,C1,F3,2217.79,10
202501,E05,P1,C2,F3,3548.47,23
202501,E05,P1,C3,F3,2217.79,16
202501,E05,P1,C4,F3,9980.06,1
202501,E05,P1,C5,F3,2661.35,4
202501,E05,P1,C6,F3,1552.45,6
202501,E05,P1,C1,F4,2729.59,14
202501,E05,P1,C2,F4,4367.34,27
202501,E05,P1,C3,F4,2729.59,22
202501,E05,P1,C4,F4,12283.16,1
202501,E05,P1,C5,F4,3275.51,6
202501,E05,P1,C6,F4,1910.71,8
202501,E05,P1,C1,F5,2866.07,15
202501,E05,P1,C2,F5,4585.71,29
202501,E05,P1,C3,F5,2866.07,21
202501,E05,P1,C4,F5,12897.31,1
202501,E05,P1,C5,F5,3439.28,6
202501,E05,P1,C6,F5,2006.25,9
202501,E05,P2,C1,F1,960.25,5
202501,E05,P2,C2,F1,1536.4,10
202501,E05,P2,C3,F1,960.25,6
202501,E05,P2,C4,F1,4321.12,0
202501,E05,P2,C5,F1,1152.3,2
202501,E05,P2,C6,F1,672.17,3
202501,E05,P2,C1,F2,1463.24,7
202501,E05,P2,C2,F2,2341.18,15
202501,E05,P2,C3,F2,1463.24,11
202501,E05,P2,C4,F2,6584.56,0
202501,E05,P2,C5,F2,1755.88,3
202501,E05,P2,C6,F2,1024.26,4
202501,E05,P2,C1,F3,1981.46,9
202501,E05,P2,C2,F3,3170.34,20
202501,E05,P2,C3,F3,1981.46,15
202501,E05,P2,C4,F3,8916.59,1
202501,E05,P2,C5,F3,2377.76,4
202501,E05,P2,C6,F3,1387.02,6
202501,E05,P2,C1,F4,2438.73,11
202501,E05,P2,C2,F4,3901.96,21
202501,E05,P2,C3,F4,2438.73,17
202501,E05,P2,C4,F4,10974.26,1
202501,E05,P2,C5,F4,2926.47,5
202501,E05,P2,C6,F4,1707.11,7
202501,E05,P2,C1,F5,2560.66,13
202501,E05,P2,C2,F5,4097.06,25
202501,E05,P2,C3,F5,2560.66,19
202501,E05,P2,C4,F5,11522.98,1
202501,E05,P2,C5,F5,3072.79,5
202501,E05,P2,C6,F5,1792.46,9
202501,E05,P3,C1,F1,840.59,4
202501,E05,P3,C2,F1,1344.94,8
202501,E05,P3,C3,F1,840.59,5
202501,E05,P3,C4,F1,3782.65,0
202501,E05,P3,C5,F1,1008.71,1
202501,E05,P3,C6,F1,588.41,2
202501,E05,P3,C1,F2,1280.9,6
202501,E05,P3,C2,F2,2049.43,12
202501,E05,P3,C3,F2,1280.9,9
202501,E05,P3,C4,F2,5764.03,0
202501,E05,P3,C5,F2,1537.08,2
202501,E05,P3,C6,F2,896.63,4
202501,E05,P3,C1,F3,1734.55,8
202501,E05,P3,C2,F3,2775.28,18
202501,E05,P3,C3,F3,1734.55,11
202501,E05,P3,C4,F3,7805.46,1
202501,E05,P3,C5,F3,2081.46,3
202501,E05,P3,C6,F3,1214.18,5
202501,E05,P3,C1,F4,2134.83,11
202501,E05,P3,C2,F4,3415.72,19
202501,E05,P3,C3,F4,2134.83,15
202501,E05,P3,C4,F4,9606.72,1
202501,E05,P3,C5,F4,2561.79,4
202501,E05,P3,C6,F4,1494.38,7
202501,E05,P3,C1,F5,2241.57,11
202501,E05,P3,C2,F5,3586.51,21
202501,E05,P3,C3,F5,2241.57,15
202501,E05,P3,C4,F5,10087.06,1
202501,E05,P3,C5,F5,2689.88,4
202501,E05,P3,C6,F5,1569.1,7
202502,E05,P1,C1,F1,1094.55,5
202502,E05,P1,C2,F1,1751.28,11
202502,E05,P1,C3,F1,1094.55,7
202502,E05,P1,C4,F1,4925.47,0
202502,E05,P1,C5,F1,1313.46,2
202502,E05,P1,C6,F1,766.18,3
202502,E05,P1,C1,F2,1667.88,8
202502,E05,P1,C2,F2,2668.61,17
202502,E05,P1,C3,F2,1667.88,11
202502,E05,P1,C4,F2,7505.48,1
202502,E05,P1,C5,F2,2001.46,3
202502,E05,P1,C6,F2,1167.52,5
202502,E05,P1,C1,F3,2258.59,12
202502,E05,P1,C2,F3,3613.75,21
202502,E05,P1,C3,F3,2258.59,17
202502,E05,P1,C4,F3,10163.67,1
202502,E05,P1,C5,F3,2710.31,4
202502,E05,P1,C6,F3,1581.01,7
202502,E05,P1,C1,F4,2779.81,14
202502,E05,P1,C2,F4,4447.69,30
202502,E05,P1,C3,F4,2779.81,19
202502,E05,P1,C4,F4,12509.13,1
202502,E05,P1,C5,F4,3335.77,6
202502,E05,P1,C6,F4,1945.86,8
202502,E05,P1,C1,F5,2918.8,15
202502,E05,P1,C2,F5,4670.07,27
202502,E05,P1,C3,F5,2918.8,22
202502,E05,P1,C4,F5,13134.58,1
202502,E05,P1,C5,F5,3502.56,6
202502,E05,P1,C6,F5,2043.16,8
202502,E05,P2,C1,F1,1002.45,5
202502,E05,P2,C2,F1,1603.92,10
202502,E05,P2,C3,F1,1002.45,7
202502,E05,P2,C4,F1,4511.02,0
202502,E05,P2,C5,F1,1202.94,2
202502,E05,P2,C6,F1,701.71,3
202502,E05,P2,C1,F2,1527.54,7
202502,E05,P2,C2,F2,2444.06,16
202502,E05,P2,C3,F2,1527.54,10
202502,E05,P2,C4,F2,6873.93,0
202502,E05,P2,C5,F2,1833.05,3
202502,E05,P2,C6,F2,1069.28,4
202502,E05,P2,C1,F3,2068.54,10
202502,E05,P2,C2,F3,3309.67,20
202502,E05,P2,C3,F3,2068.54,14
202502,E05,P2,C4,F3,9308.44,1
202502,E05,P2,C5,F3,2482.25,5
202502,E05,P2,C6,F3,1447.98,7
202502,E05,P2,C1,F4,2545.9,12
202502,E05,P2,C2,F4,4073.44,24
202502,E05,P2,C3,F4,2545.9,18
202502,E05,P2,C4,F4,11456.55,1
202502,E05,P2,C5,F4,3055.08,5
202502,E05,P2,C6,F4,1782.13,8
202502,E05,P2,C1,F5,2673.19,14
202502,E05,P2,C2,F5,4277.11,26
202502,E05,P2,C3,F5,2673.19,18
202502,E05,P2,C4,F5,12029.37,1
202502,E05,P2,C5,F5,3207.83,6
202502,E05,P2,C6,F5,1871.24,8
202502,E05,P3,C1,F1,876.73,5
202502,E05,P3,C2,F1,1402.77,8
202502,E05,P3,C3,F1,876.73,6
202502,E05,P3,C4,F1,3945.29,0
202502,E05,P3,C5,F1,1052.08,2
202502,E05,P3,C6,F1,613.71,2
202502,E05,P3,C1,F2,1335.97,7
202502,E05,P3,C2,F2,2137.55,12
202502,E05,P3,C3,F2,1335.97,9
202502,E05,P3,C4,F2,6011.87,0
202502,E05,P3,C5,F2,1603.17,3
202502,E05,P3,C6,F2,935.18,4
202502,E05,P3,C1,F3,1809.13,9
202502,E05,P3,C2,F3,2894.6,17
202502,E05,P3,C3,F3,1809.13,13
202502,E05,P3,C4,F3,8141.07,1
202502,E05,P3,C5,F3,2170.95,3
202502,E05,P3,C6,F3,1266.39,6
202502,E05,P3,C1,F4,2226.62,11
202502,E05,P3,C2,F4,3562.59,21
202502,E05,P3,C3,F4,2226.62,16
202502,E05,P3,C4,F4,10019.78,1
202502,E05,P3,C5,F4,2671.94,5
202502,E05,P3,C6,F4,1558.63,7
202502,E05,P3,C1,F5,2337.95,11
202502,E05,P3,C2,F5,3740.72,25
202502,E05,P3,C3,F5,2337.95,17
202502,E05,P3,C4,F5,10520.77,1
202502,E05,P3,C5,F5,2805.54,4
202502,E05,P3,C6,F5,1636.56,7
202503,E05,P1,C1,F1,1126.21,5
202503,E05,P1,C2,F1,1801.94,11
202503,E05,P1,C3,F1,1126.21,8
202503,E05,P1,C4,F1,5067.96,0
202503,E05,P1,C5,F1,1351.46,2
202503,E05,P1,C6,F1,788.35,3
202503,E05,P1,C1,F2,1716.14,9
202503,E05,P1,C2,F2,2745.82,17
202503,E05,P1,C3,F2,1716.14,11
202503,E05,P1,C4,F2,7722.61,1
202503,E05,P1,C5,F2,2059.36,3
202503,E05,P1,C6,F2,1201.29,5
202503,E05,P1,C1,F3,2323.93,12
202503,E05,P1,C2,F3,3718.29,22
202503,E05,P1,C3,F3,2323.93,16
202503,E05,P1,C4,F3,10457.7,1
202503,E05,P1,C5,F3,2788.72,5
202503,E05,P1,C6,F3,1626.75,8
202503,E05,P1,C1,F4,2860.23,15
202503,E05,P1,C2,F4,4576.36,26
202503,E05,P1,C3,F4,2860.23,18
202503,E05,P1,C4,F4,12871.02,1
202503,E05,P1,C5,F4,3432.27,6
202503,E05,P1,C6,F4,2002.16,10
202503,E05,P1,C1,F5,3003.24,16
202503,E05,P1,C2,F5,4805.18,29
202503,E05,P1,C3,F5,3003.24,22
202503,E05,P1,C4,F5,13514.57,1
202503,E05,P1,C5,F5,3603.88,6
202503,E05,P1,C6,F5,2102.27,10
202503,E05,P2,C1,F1,1002.59,5
202503,E05,P2,C2,F1,1604.14,9
202503,E05,P2,C3,F1,1002.59,6
202503,E05,P2,C4,F1,4511.64,0
202503,E05,P2,C5,F1,1203.1,2
202503,E05,P2,C6,F1,701.81,3
202503,E05,P2,C1,F2,1527.75,7
202503,E05,P2,C2,F2,2444.4,15
202503,E05,P2,C3,F2,1527.75,9
202503,E05,P2,C4,F2,6874.87,1
202503,E05,P2,C5,F2,1833.3,3
202503,E05,P2,C6,F2,1069.42,5
202503,E05,P2,C1,F3,2068.83,11
202503,E05,P2,C2,F3,3310.12,19
202503,E05,P2,C3,F3,2068.83,13
202503,E05,P2,C4,F3,9309.72,1
202503,E05,P2,C5,F3,2482.59,4
202503,E05,P2,C6,F3,1448.18,6
202503,E05,P2,C1,F4,2546.25,13
202503,E05,P2,C2,F4,4074.0,26
202503,E05,P2,C3,F4,2546.25,19
202503,E05,P2,C4,F4,11458.12,1
202503,E05,P2,C5,F4,3055.5,5
202503,E05,P2,C6,F4,1782.37,8
202503,E05,P2,C1,F5,2673.56,14
202503,E05,P2,C2,F5,4277.7,28
202503,E05,P2,C3,F5,2673.56,19
202503,E05,P2,C4,F5,12031.03,1
202503,E05,P2,C5,F5,3208.27,5
202503,E05,P2,C6,F5,1871.49,9
202503,E05,P3,C1,F1,738.95,4
202503,E05,P3,C2,F1,1182.33,7
202503,E05,P3,C3,F1,738.95,5
202503,E05,P3,C4,F1,3325.29,0
202503,E05,P3,C5,F1,886.75,1
202503,E05,P3,C6,F1,517.27,2
202503,E05,P3,C1,F2,1126.03,6
202503,E05,P3,C2,F2,1801.64,11
202503,E05,P3,C3,F2,1126.03,7
202503,E05,P3,C4,F2,5067.11,0
202503,E05,P3,C5,F2,1351.23,2
202503,E05,P3,C6,F2,788.22,3
202503,E05,P3,C1,F3,1524.83,7
202503,E05,P3,C2,F3,2439.72,14
202503,E05,P3,C3,F3,1524.83,9
202503,E05,P3,C4,F3,6861.72,0
202503,E05,P3,C5,F3,1829.79,4
202503,E05,P3,C6,F3,1067.38,5
202503,E05,P3,C1,F4,1876.71,9
202503,E05,P3,C2,F4,3002.73,18
202503,E05,P3,C3,F4,1876.71,12
202503,E05,P3,C4,F4,8445.19,1
202503,E05,P3,C5,F4,2252.05,4
202503,E05,P3,C6,F4,1313.7,6
202503,E05,P3,C1,F5,1970.54,11
202503,E05,P3,C2,F5,3152.87,18
202503,E05,P3,C3,F5,1970.54,14
202503,E05,P3,C4,F5,8867.45,1
202503,E05,P3,C5,F5,2364.65,4
202503,E05,P3,C6,F5,1379.38,6
202504,E05,P1,C1,F1,1187.55,5
202504,E05,P1,C2,F1,1900.08,12
202504,E05,P1,C3,F1,1187.55,9
202504,E05,P1,C4,F1,5343.99,0
202504,E05,P1,C5,F1,1425.06,2
202504,E05,P1,C6,F1,831.29,3
202504,E05,P1,C1,F2,1809.6,9
202504,E05,P1,C2,F2,2895.37,19
202504,E05,P1,C3,F2,1809.6,12
202504,E05,P1,C4,F2,8143.22,1
202504,E05,P1,C5,F2,2171.53,4
202504,E05,P1,C6,F2,1266.72,6
202504,E05,P1,C1,F3,2450.51,11
202504,E05,P1,C2,F3,3920.81,24
202504,E05,P1,C3,F3,2450.51,16
202504,E05,P1,C4,F3,11027.28,1
202504,E05,P1,C5,F3,2940.61,5
202504,E05,P1,C6,F3,1715.35,8
202504,E05,P1,C1,F4,3016.01,16
202504,E05,P1,C2,F4,4825.61,28
202504,E05,P1,C3,F4,3016.01,21
202504,E05,P1,C4,F4,13572.03,1
202504,E05,P1,C5,F4,3619.21,6
202504,E05,P1,C6,F4,2111.21,10
202504,E05,P1,C1,F5,3166.81,16
202504,E05,P1,C2,F5,5066.89,29
202504,E05,P1,C3,F5,3166.81,22
202504,E05,P1,C4,F5,14250.63,1
202504,E05,P1,C5,F5,3800.17,7
202504,E05,P1,C6,F5,2216.77,10
202504,E05,P2,C1,F1,921.59,5
